 # Regn popcount reference requested realised popurban requested realised land(km2) urban(km2) lowest_urban_pop_density(cap/km2)
    288005         367.         367.         367.          14.          14.      15706.0        119.6         39.1
    288001         165.         165.         165.           7.           7.       3275.2         53.8         71.8
    288006         179.         179.         179.           7.           7.      66711.7         58.2          4.5
    288008         146.         146.         146.           6.           6.       8941.5         47.5         23.9
    288009          86.          86.          86.           3.           3.      19423.3         28.0          8.8
    288007         261.         261.         261.          10.          10.      16624.4         85.0         28.2
    288010         210.         210.         210.           8.           8.      24520.1         68.5         16.3
    540004          32.          32.          32.           1.           1.      16508.0         15.3          4.0
    540003           1.           1.           1.           0.           0.        677.3          0.6          2.5
    540002           2.           2.           2.           0.           0.       1186.9          0.8          2.1
    404002         413.         413.         413.           6.           6.      12620.9          1.5         61.6
    404003         233.         233.         233.           3.           3.      76429.3          0.8          6.1
    404004         472.         472.         472.           7.           7.     150817.5          1.7         11.6
    404001         122.         122.         122.           2.           2.        686.7          0.4        216.3
    404005          60.          61.          61.           1.           1.     119874.5          0.2          0.9
    404006         517.         517.         517.           7.           7.      11585.6          1.8         65.5
    404007         554.         554.         554.           8.           8.     171840.0          2.0         10.1
    404008         330.         330.         330.           5.           5.       8397.3          1.2         72.9
    340001           3.           3.           3.           0.           0.       4407.3          0.1          1.0
    340002          10.          10.          10.           0.           0.       4288.4          0.2          3.9
    340003           2.           3.           3.           0.           0.       8148.2          0.1          0.5
    340004           6.           6.           6.           0.           0.       5224.6          0.1          1.7
    340005           9.           9.           9.           0.           0.       3402.4          0.2          4.1
    340006           5.           5.           5.           0.           0.       3919.0          0.1          2.7
    340007           9.           9.           9.           0.           0.       7330.5          0.2          1.9
    340008          18.          18.          18.           1.           1.       8654.2          0.4          3.5
    340009           1.           2.           2.           0.           0.       6468.0          0.1          0.5
    340011           6.           6.           6.           0.           0.       2995.6          0.1          3.2
    340014           6.           6.           6.           0.           0.       2415.3          0.1          4.5
    340013          11.          11.          11.           1.           1.       4407.6          0.2          3.5
    340015           6.           6.           6.           0.           0.       1662.9          0.1          4.5
    340016          10.          10.          10.           0.           0.      22716.9          0.2          0.7
    340017           9.           9.           9.           0.           0.       5024.3          0.2          3.0
    340018           7.           7.           7.           0.           0.       1528.6          0.1          7.4
    340019           4.           4.           4.           0.           0.       7670.9          0.1          1.0
      4004          72.          72.          72.           1.           1.      36953.1          0.1          3.7
